WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
19,49.71,14.62,4.05,25.77,19.00,47.37,63.16,42.11,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,10.53,5.26,5.26,5.26,10.53,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.00,5.26,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05,0.00,0.00,21.05,0.00,0.00,0.00,10.53,0.00,5.26,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,75.90,86.68,58.07,99.00,9.00,55.56,66.67,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,11.11,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,11.11,22.22,0.00,0.00,11.11,0.00,0.00,22.22,11.11,11.11,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,11.11,0.00,0.00
27,46.37,64.46,58.07,25.77,13.50,18.52,70.37,37.04,3.70,3.70,0.00,0.00,0.00,3.70,0.00,0.00,3.70,3.70,11.11,7.41,7.41,0.00,14.81,3.70,3.70,0.00,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,3.70,3.70,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,3.70,7.41,0.00,0.00,14.81,0.00,0.00,25.93,3.70,0.00,22.22,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,0.00,0.00,3.70,0.00,0.00,3.70,11.11,0.00,0.00,0.00,0.00
10,78.30,50.00,1.00,25.77,10.00,40.00,40.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,10.00,0.00,10.00,10.00,10.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00
17,85.92,27.83,66.34,1.00,17.00,23.53,52.94,29.41,5.88,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,11.76,0.00,5.88,0.00,5.88,0.00,5.88,5.88,5.88,17.65,0.00,5.88,0.00,5.88,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,5.88,0.00,0.00,0.00,11.76,0.00,17.65,0.00,5.88,11.76,11.76,0.00,5.88,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,29.41,0.00,11.76,5.88,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00
11,93.26,96.52,1.00,1.00,11.00,9.09,72.73,36.36,18.18,9.09,0.00,0.00,9.09,0.00,0.00,9.09,9.09,9.09,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,18.18,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,9.09,0.00,9.09,9.09,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00
9,99.00,50.00,58.07,1.00,9.00,22.22,55.56,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,22.22,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,22.22,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8,72.69,99.00,7.84,25.77,8.00,50.00,62.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,12.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19,49.71,50.00,1.00,99.00,9.50,21.05,68.42,36.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,21.05,5.26,0.00,5.26,21.05,5.26,0.00,0.00,0.00,0.00,10.53,10.53,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,15.79,0.00,0.00,10.53,5.26,0.00,0.00,10.53,10.53,5.26,0.00,5.26,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.84,0.00,5.26,5.26,0.00,0.00,5.26,5.26,0.00,5.26,10.53,0.00
13,93.26,77.92,17.46,25.77,13.00,30.77,46.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,15.38,0.00,0.00,0.00,0.00,0.00,15.38,7.69,7.69,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.15,0.00,0.00,7.69,0.00,0.00,0.00,15.38,7.69,15.38,0.00,0.00
6,99.00,50.00,23.51,25.77,6.00,50.00,50.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,16.67,0.00,16.67
20,99.00,69.14,43.37,25.77,20.00,40.00,60.00,35.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,20.00,5.00,0.00,0.00,0.00,10.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,10.00,0.00,0.00,15.00,5.00,5.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,5.00,5.00,0.00,0.00
10,99.00,84.14,93.30,25.77,10.00,10.00,80.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,30.00,10.00,20.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22,57.84,32.48,11.00,94.75,11.00,40.91,77.27,36.36,13.64,0.00,0.00,0.00,0.00,0.00,0.00,13.64,0.00,9.09,4.55,0.00,4.55,4.55,9.09,9.09,0.00,4.55,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,4.55,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,4.55,13.64,0.00,0.00,4.55,9.09,0.00,9.09,0.00,9.09,0.00,13.64,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,4.55,0.00,0.00
4,93.26,50.00,74.76,1.00,4.00,25.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,25.00,0.00,25.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,89.71,62.65,99.00,25.77,31.00,16.13,74.19,25.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23,9.68,3.23,9.68,3.23,0.00,9.68,6.45,3.23,3.23,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.45,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.45,0.00,0.00,6.45,0.00,0.00,9.68,0.00,0.00,35.48,6.45,3.23,25.81,0.00,6.45,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.68,0.00,0.00,3.23,0.00,0.00,0.00,6.45,0.00,0.00,0.00,0.00
9,99.00,13.32,99.00,1.00,9.00,44.44,55.56,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00
10,98.58,50.00,3.37,1.00,10.00,40.00,60.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,10.00,10.00,10.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,10.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00
19,99.00,85.38,50.35,1.00,19.00,31.58,63.16,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,5.26,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,21.05,0.00,5.26,15.79,0.00,5.26,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00
11,99.00,50.00,2.40,1.00,11.00,9.09,45.45,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00
18,98.87,50.00,99.00,25.77,18.00,22.22,61.11,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,5.56,0.00,5.56,16.67,5.56,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,11.11,22.22,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,5.56,0.00,0.00
11,93.26,81.84,2.40,99.00,11.00,54.55,54.55,18.18,9.09,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,18.18,9.09,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,9.09,9.09,9.09,0.00,0.00,9.09,0.00,18.18,0.00,9.09,9.09,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,99.00,98.33,89.63,25.77,14.00,14.29,85.71,28.57,7.14,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,35.71,7.14,7.14,21.43,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,85.92,72.17,1.00,98.87,17.00,11.76,58.82,17.65,5.88,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,5.88,0.00,0.00,0.00,5.88,11.76,0.00,0.00,0.00,0.00,17.65,11.76,5.88,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,5.88,0.00,5.88,0.00,0.00,0.00,5.88,0.00,5.88,0.00,5.88,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.29,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,23.53,0.00,5.88
14,99.00,76.25,52.86,25.77,14.00,21.43,64.29,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,0.00,0.00,0.00,14.29,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,7.14,7.14,0.00,0.00,0.00,14.29,7.14,21.43,7.14,0.00,14.29,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00
13,99.00,93.79,1.00,1.00,13.00,38.46,38.46,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,7.69,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00
18,93.26,86.68,4.97,25.77,18.00,38.89,66.67,33.33,5.56,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,16.67,5.56,0.00,5.56,0.00,11.11,0.00,0.00,0.00,0.00,0.00,11.11,5.56,5.56,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,5.56,5.56,5.56,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,5.56,0.00,5.56,0.00,5.56,0.00,5.56,5.56,11.11,0.00,11.11,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00
7,93.26,50.00,13.15,99.00,7.00,0.00,85.71,57.14,14.29,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,14.29,14.29,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12,18.82,95.20,23.51,99.00,12.00,25.00,91.67,50.00,16.67,8.33,0.00,8.33,0.00,0.00,0.00,8.33,0.00,8.33,16.67,8.33,0.00,0.00,25.00,8.33,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,16.67,8.33,25.00,16.67,8.33,8.33,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00
20,98.58,97.69,15.86,96.76,10.00,25.00,80.00,40.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,20.00,5.00,5.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,20.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,5.00,15.00,0.00,15.00,0.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,98.87,50.00,1.00,99.00,9.00,33.33,44.44,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00
26,99.00,87.57,38.39,1.00,13.00,23.08,61.54,38.46,3.85,3.85,0.00,0.00,0.00,3.85,0.00,0.00,3.85,26.92,0.00,3.85,0.00,0.00,3.85,11.54,11.54,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,11.54,7.69,0.00,3.85,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,7.69,3.85,0.00,0.00,0.00,0.00,3.85,0.00,23.08,0.00,7.69,19.23,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.23,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,3.85,0.00,0.00
12,98.14,79.76,1.00,25.77,12.00,8.33,41.67,25.00,8.33,8.33,0.00,0.00,0.00,8.33,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,8.33,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00
18,99.00,86.68,1.00,98.27,18.00,50.00,55.56,27.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,16.67,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,5.56,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,5.56,5.56,0.00,0.00,5.56,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,5.56,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,96.66,82.96,2.82,25.77,10.50,19.05,47.62,33.33,9.52,4.76,0.00,4.76,0.00,0.00,0.00,4.76,4.76,14.29,0.00,4.76,0.00,0.00,4.76,4.76,4.76,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,4.76,0.00,4.76,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,9.52,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.81,0.00,4.76,0.00,0.00,4.76,0.00,0.00,4.76,4.76,0.00,4.76
19,99.00,70.08,96.09,25.77,9.50,15.79,78.95,31.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,21.05,0.00,5.26,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,10.53,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05,10.53,5.26,5.26,0.00,0.00,0.00,5.26,5.26,31.58,10.53,5.26,15.79,0.00,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,10.53,0.00,0.00
